,Unnamed: 0,county,state_name,state_abbrev,zipcode
664,24,Maricopa,Arizona,AZ,85211
665,24,Maricopa,Arizona,AZ,85212
666,24,Maricopa,Arizona,AZ,85213
667,24,Maricopa,Arizona,AZ,85214
668,24,Maricopa,Arizona,AZ,85215
669,24,Maricopa,Arizona,AZ,85216
670,24,Maricopa,Arizona,AZ,85224
671,24,Maricopa,Arizona,AZ,85225
672,24,Maricopa,Arizona,AZ,85226
673,24,Maricopa,Arizona,AZ,85227
674,24,Maricopa,Arizona,AZ,85233
675,24,Maricopa,Arizona,AZ,85234
676,24,Maricopa,Arizona,AZ,85236
677,24,Maricopa,Arizona,AZ,85240
678,24,Maricopa,Arizona,AZ,85242
679,24,Maricopa,Arizona,AZ,85243
680,24,Maricopa,Arizona,AZ,85244
681,24,Maricopa,Arizona,AZ,85246
682,24,Maricopa,Arizona,AZ,85248
683,24,Maricopa,Arizona,AZ,85249
684,24,Maricopa,Arizona,AZ,85250
685,24,Maricopa,Arizona,AZ,85251
686,24,Maricopa,Arizona,AZ,85252
687,24,Maricopa,Arizona,AZ,85253
688,24,Maricopa,Arizona,AZ,85254
689,24,Maricopa,Arizona,AZ,85255
690,24,Maricopa,Arizona,AZ,85256
691,24,Maricopa,Arizona,AZ,85257
692,24,Maricopa,Arizona,AZ,85258
693,24,Maricopa,Arizona,AZ,85259
694,24,Maricopa,Arizona,AZ,85260
695,24,Maricopa,Arizona,AZ,85261
696,24,Maricopa,Arizona,AZ,85262
697,24,Maricopa,Arizona,AZ,85263
698,24,Maricopa,Arizona,AZ,85264
699,24,Maricopa,Arizona,AZ,85266
700,24,Maricopa,Arizona,AZ,85267
701,24,Maricopa,Arizona,AZ,85268
702,24,Maricopa,Arizona,AZ,85269
703,24,Maricopa,Arizona,AZ,85271
704,24,Maricopa,Arizona,AZ,85274
705,24,Maricopa,Arizona,AZ,85275
706,24,Maricopa,Arizona,AZ,85277
707,24,Maricopa,Arizona,AZ,85280
708,24,Maricopa,Arizona,AZ,85281
709,24,Maricopa,Arizona,AZ,85282
710,24,Maricopa,Arizona,AZ,85283
711,24,Maricopa,Arizona,AZ,85284
712,24,Maricopa,Arizona,AZ,85285
713,24,Maricopa,Arizona,AZ,85286
714,24,Maricopa,Arizona,AZ,85287
715,24,Maricopa,Arizona,AZ,85289
716,24,Maricopa,Arizona,AZ,85290
717,24,Maricopa,Arizona,AZ,85295
718,24,Maricopa,Arizona,AZ,85296
719,24,Maricopa,Arizona,AZ,85297
720,24,Maricopa,Arizona,AZ,85298
721,24,Maricopa,Arizona,AZ,85299
722,24,Maricopa,Arizona,AZ,85301
723,24,Maricopa,Arizona,AZ,85302
724,24,Maricopa,Arizona,AZ,85303
725,24,Maricopa,Arizona,AZ,85304
726,24,Maricopa,Arizona,AZ,85305
727,24,Maricopa,Arizona,AZ,85306
728,24,Maricopa,Arizona,AZ,85307
729,24,Maricopa,Arizona,AZ,85308
730,24,Maricopa,Arizona,AZ,85309
731,24,Maricopa,Arizona,AZ,85310
732,24,Maricopa,Arizona,AZ,85311
733,24,Maricopa,Arizona,AZ,85312
734,24,Maricopa,Arizona,AZ,85313
735,24,Maricopa,Arizona,AZ,85318
736,24,Maricopa,Arizona,AZ,85320
737,24,Maricopa,Arizona,AZ,85322
738,24,Maricopa,Arizona,AZ,85323
739,24,Maricopa,Arizona,AZ,85326
740,24,Maricopa,Arizona,AZ,85327
741,24,Maricopa,Arizona,AZ,85329
742,24,Maricopa,Arizona,AZ,85331
743,24,Maricopa,Arizona,AZ,85335
744,24,Maricopa,Arizona,AZ,85337
745,24,Maricopa,Arizona,AZ,85338
746,24,Maricopa,Arizona,AZ,85339
747,24,Maricopa,Arizona,AZ,85340
748,24,Maricopa,Arizona,AZ,85342
749,24,Maricopa,Arizona,AZ,85343
750,24,Maricopa,Arizona,AZ,85345
751,24,Maricopa,Arizona,AZ,85351
752,24,Maricopa,Arizona,AZ,85353
753,24,Maricopa,Arizona,AZ,85354
754,24,Maricopa,Arizona,AZ,85355
755,24,Maricopa,Arizona,AZ,85358
756,24,Maricopa,Arizona,AZ,85361
757,24,Maricopa,Arizona,AZ,85363
758,24,Maricopa,Arizona,AZ,85372
759,24,Maricopa,Arizona,AZ,85373
760,24,Maricopa,Arizona,AZ,85374
761,24,Maricopa,Arizona,AZ,85375
762,24,Maricopa,Arizona,AZ,85376
763,24,Maricopa,Arizona,AZ,85377
764,24,Maricopa,Arizona,AZ,85378
765,24,Maricopa,Arizona,AZ,85379
766,24,Maricopa,Arizona,AZ,85380
767,24,Maricopa,Arizona,AZ,85381
768,24,Maricopa,Arizona,AZ,85382
769,24,Maricopa,Arizona,AZ,85383
770,24,Maricopa,Arizona,AZ,85385
771,24,Maricopa,Arizona,AZ,85387
772,24,Maricopa,Arizona,AZ,85388
773,24,Maricopa,Arizona,AZ,85390
774,24,Maricopa,Arizona,AZ,85392
775,24,Maricopa,Arizona,AZ,85395
776,24,Maricopa,Arizona,AZ,85396
777,25,Mohave,Arizona,AZ,85360
778,25,Mohave,Arizona,AZ,86021
779,25,Mohave,Arizona,AZ,86401
780,25,Mohave,Arizona,AZ,86402
781,25,Mohave,Arizona,AZ,86403
782,25,Mohave,Arizona,AZ,86404
783,25,Mohave,Arizona,AZ,86405
784,25,Mohave,Arizona,AZ,86406
785,25,Mohave,Arizona,AZ,86409
786,25,Mohave,Arizona,AZ,86411
787,25,Mohave,Arizona,AZ,86412
788,25,Mohave,Arizona,AZ,86413
789,25,Mohave,Arizona,AZ,86426
790,25,Mohave,Arizona,AZ,86427
791,25,Mohave,Arizona,AZ,86429
792,25,Mohave,Arizona,AZ,86430
793,25,Mohave,Arizona,AZ,86431
794,25,Mohave,Arizona,AZ,86432
795,25,Mohave,Arizona,AZ,86433
796,25,Mohave,Arizona,AZ,86434
797,25,Mohave,Arizona,AZ,86436
798,25,Mohave,Arizona,AZ,86437
799,25,Mohave,Arizona,AZ,86438
800,25,Mohave,Arizona,AZ,86439
801,25,Mohave,Arizona,AZ,86440
802,25,Mohave,Arizona,AZ,86441
803,25,Mohave,Arizona,AZ,86442
804,25,Mohave,Arizona,AZ,86443
805,25,Mohave,Arizona,AZ,86444
806,25,Mohave,Arizona,AZ,86445
807,25,Mohave,Arizona,AZ,86446
808,26,Navajo,Arizona,AZ,85901
809,26,Navajo,Arizona,AZ,85902
810,26,Navajo,Arizona,AZ,85911
811,26,Navajo,Arizona,AZ,85912
812,26,Navajo,Arizona,AZ,85923
813,26,Navajo,Arizona,AZ,85926
814,26,Navajo,Arizona,AZ,85928
815,26,Navajo,Arizona,AZ,85929
816,26,Navajo,Arizona,AZ,85933
817,26,Navajo,Arizona,AZ,85934
818,26,Navajo,Arizona,AZ,85935
819,26,Navajo,Arizona,AZ,85937
820,26,Navajo,Arizona,AZ,85939
821,26,Navajo,Arizona,AZ,85941
822,26,Navajo,Arizona,AZ,85942
823,26,Navajo,Arizona,AZ,86025
824,26,Navajo,Arizona,AZ,86028
825,26,Navajo,Arizona,AZ,86029
826,26,Navajo,Arizona,AZ,86030
827,26,Navajo,Arizona,AZ,86031
828,26,Navajo,Arizona,AZ,86032
829,26,Navajo,Arizona,AZ,86033
830,26,Navajo,Arizona,AZ,86034
831,26,Navajo,Arizona,AZ,86039
832,26,Navajo,Arizona,AZ,86042
833,26,Navajo,Arizona,AZ,86043
834,26,Navajo,Arizona,AZ,86047
835,26,Navajo,Arizona,AZ,86054
836,26,Navajo,Arizona,AZ,86510
837,27,Pima,Arizona,AZ,85321
838,27,Pima,Arizona,AZ,85341
839,27,Pima,Arizona,AZ,85601
840,27,Pima,Arizona,AZ,85614
841,27,Pima,Arizona,AZ,85619
842,27,Pima,Arizona,AZ,85622
843,27,Pima,Arizona,AZ,85629
844,27,Pima,Arizona,AZ,85633
845,27,Pima,Arizona,AZ,85634
846,27,Pima,Arizona,AZ,85637
847,27,Pima,Arizona,AZ,85639
848,27,Pima,Arizona,AZ,85641
849,27,Pima,Arizona,AZ,85652
850,27,Pima,Arizona,AZ,85653
851,27,Pima,Arizona,AZ,85654
852,27,Pima,Arizona,AZ,85658
853,27,Pima,Arizona,AZ,85701
854,27,Pima,Arizona,AZ,85702
855,27,Pima,Arizona,AZ,85703
856,27,Pima,Arizona,AZ,85704
857,27,Pima,Arizona,AZ,85705
858,27,Pima,Arizona,AZ,85706
859,27,Pima,Arizona,AZ,85707
860,27,Pima,Arizona,AZ,85708
861,27,Pima,Arizona,AZ,85709
862,27,Pima,Arizona,AZ,85710
863,27,Pima,Arizona,AZ,85711
864,27,Pima,Arizona,AZ,85712
865,27,Pima,Arizona,AZ,85713
866,27,Pima,Arizona,AZ,85714
867,27,Pima,Arizona,AZ,85715
868,27,Pima,Arizona,AZ,85716
869,27,Pima,Arizona,AZ,85717
870,27,Pima,Arizona,AZ,85718
871,27,Pima,Arizona,AZ,85719
872,27,Pima,Arizona,AZ,85720
873,27,Pima,Arizona,AZ,85721
874,27,Pima,Arizona,AZ,85722
875,27,Pima,Arizona,AZ,85723
876,27,Pima,Arizona,AZ,85724
877,27,Pima,Arizona,AZ,85725
878,27,Pima,Arizona,AZ,85726
879,27,Pima,Arizona,AZ,85728
880,27,Pima,Arizona,AZ,85730
881,27,Pima,Arizona,AZ,85731
882,27,Pima,Arizona,AZ,85732
883,27,Pima,Arizona,AZ,85733
884,27,Pima,Arizona,AZ,85734
885,27,Pima,Arizona,AZ,85735
886,27,Pima,Arizona,AZ,85736
887,27,Pima,Arizona,AZ,85737
888,27,Pima,Arizona,AZ,85738
889,27,Pima,Arizona,AZ,85739
890,27,Pima,Arizona,AZ,85740
891,27,Pima,Arizona,AZ,85741
892,27,Pima,Arizona,AZ,85742
893,27,Pima,Arizona,AZ,85743
894,27,Pima,Arizona,AZ,85744
895,27,Pima,Arizona,AZ,85745
896,27,Pima,Arizona,AZ,85746
897,27,Pima,Arizona,AZ,85747
898,27,Pima,Arizona,AZ,85748
899,27,Pima,Arizona,AZ,85749
900,27,Pima,Arizona,AZ,85750
901,27,Pima,Arizona,AZ,85751
902,27,Pima,Arizona,AZ,85752
903,27,Pima,Arizona,AZ,85754
904,27,Pima,Arizona,AZ,85755
905,27,Pima,Arizona,AZ,85756
906,27,Pima,Arizona,AZ,85757
907,27,Pima,Arizona,AZ,85775
908,27,Pima,Arizona,AZ,85777
909,28,Pinal,Arizona,AZ,85117
910,28,Pinal,Arizona,AZ,85118
911,28,Pinal,Arizona,AZ,85119
912,28,Pinal,Arizona,AZ,85120
913,28,Pinal,Arizona,AZ,85121
914,28,Pinal,Arizona,AZ,85122
915,28,Pinal,Arizona,AZ,85123
916,28,Pinal,Arizona,AZ,85128
917,28,Pinal,Arizona,AZ,85130
918,28,Pinal,Arizona,AZ,85131
919,28,Pinal,Arizona,AZ,85132
920,28,Pinal,Arizona,AZ,85137
921,28,Pinal,Arizona,AZ,85138
922,28,Pinal,Arizona,AZ,85139
923,28,Pinal,Arizona,AZ,85140
924,28,Pinal,Arizona,AZ,85141
925,28,Pinal,Arizona,AZ,85143
926,28,Pinal,Arizona,AZ,85145
927,28,Pinal,Arizona,AZ,85147
928,28,Pinal,Arizona,AZ,85172
929,28,Pinal,Arizona,AZ,85173
930,28,Pinal,Arizona,AZ,85178
931,28,Pinal,Arizona,AZ,85191
932,28,Pinal,Arizona,AZ,85193
933,28,Pinal,Arizona,AZ,85194
934,28,Pinal,Arizona,AZ,85217
935,28,Pinal,Arizona,AZ,85218
936,28,Pinal,Arizona,AZ,85219
937,28,Pinal,Arizona,AZ,85220
938,28,Pinal,Arizona,AZ,85221
939,28,Pinal,Arizona,AZ,85222
940,28,Pinal,Arizona,AZ,85223
941,28,Pinal,Arizona,AZ,85228
942,28,Pinal,Arizona,AZ,85230
943,28,Pinal,Arizona,AZ,85231
944,28,Pinal,Arizona,AZ,85232
945,28,Pinal,Arizona,AZ,85237
946,28,Pinal,Arizona,AZ,85238
947,28,Pinal,Arizona,AZ,85239
948,28,Pinal,Arizona,AZ,85241
949,28,Pinal,Arizona,AZ,85245
950,28,Pinal,Arizona,AZ,85247
951,28,Pinal,Arizona,AZ,85272
952,28,Pinal,Arizona,AZ,85273
953,28,Pinal,Arizona,AZ,85278
954,28,Pinal,Arizona,AZ,85279
955,28,Pinal,Arizona,AZ,85291
956,28,Pinal,Arizona,AZ,85292
957,28,Pinal,Arizona,AZ,85293
958,28,Pinal,Arizona,AZ,85294
959,28,Pinal,Arizona,AZ,85618
960,28,Pinal,Arizona,AZ,85623
961,28,Pinal,Arizona,AZ,85631
962,29,Yavapai,Arizona,AZ,85324
963,29,Yavapai,Arizona,AZ,85332
964,29,Yavapai,Arizona,AZ,85362
965,29,Yavapai,Arizona,AZ,86301
966,29,Yavapai,Arizona,AZ,86302
967,29,Yavapai,Arizona,AZ,86303
968,29,Yavapai,Arizona,AZ,86304
969,29,Yavapai,Arizona,AZ,86305
970,29,Yavapai,Arizona,AZ,86312
971,29,Yavapai,Arizona,AZ,86313
972,29,Yavapai,Arizona,AZ,86314
973,29,Yavapai,Arizona,AZ,86315
974,29,Yavapai,Arizona,AZ,86320
975,29,Yavapai,Arizona,AZ,86321
976,29,Yavapai,Arizona,AZ,86322
977,29,Yavapai,Arizona,AZ,86323
978,29,Yavapai,Arizona,AZ,86324
979,29,Yavapai,Arizona,AZ,86325
980,29,Yavapai,Arizona,AZ,86326
981,29,Yavapai,Arizona,AZ,86327
982,29,Yavapai,Arizona,AZ,86329
983,29,Yavapai,Arizona,AZ,86330
984,29,Yavapai,Arizona,AZ,86331
985,29,Yavapai,Arizona,AZ,86332
986,29,Yavapai,Arizona,AZ,86333
987,29,Yavapai,Arizona,AZ,86334
988,29,Yavapai,Arizona,AZ,86335
989,29,Yavapai,Arizona,AZ,86336
990,29,Yavapai,Arizona,AZ,86337
991,29,Yavapai,Arizona,AZ,86338
992,29,Yavapai,Arizona,AZ,86339
993,29,Yavapai,Arizona,AZ,86340
994,29,Yavapai,Arizona,AZ,86341
995,29,Yavapai,Arizona,AZ,86342
996,29,Yavapai,Arizona,AZ,86343
997,29,Yavapai,Arizona,AZ,86351
998,30,Yuma,Arizona,AZ,85333
999,30,Yuma,Arizona,AZ,85336
1000,30,Yuma,Arizona,AZ,85347
1001,30,Yuma,Arizona,AZ,85349
1002,30,Yuma,Arizona,AZ,85350
1003,30,Yuma,Arizona,AZ,85352
1004,30,Yuma,Arizona,AZ,85356
1005,30,Yuma,Arizona,AZ,85364
1006,30,Yuma,Arizona,AZ,85365
1007,30,Yuma,Arizona,AZ,85366
1008,30,Yuma,Arizona,AZ,85367
1009,30,Yuma,Arizona,AZ,85369
1010,31,Benton,Arkansas,AR,72711
1011,31,Benton,Arkansas,AR,72712
1012,31,Benton,Arkansas,AR,72714
1013,31,Benton,Arkansas,AR,72715
1014,31,Benton,Arkansas,AR,72716
1015,31,Benton,Arkansas,AR,72718
1016,31,Benton,Arkansas,AR,72719
1017,31,Benton,Arkansas,AR,72722
1018,31,Benton,Arkansas,AR,72728
1019,31,Benton,Arkansas,AR,72732
1020,31,Benton,Arkansas,AR,72733
1021,31,Benton,Arkansas,AR,72734
1022,31,Benton,Arkansas,AR,72736
1023,31,Benton,Arkansas,AR,72739
1024,31,Benton,Arkansas,AR,72745
1025,31,Benton,Arkansas,AR,72747
1026,31,Benton,Arkansas,AR,72751
1027,31,Benton,Arkansas,AR,72756
1028,31,Benton,Arkansas,AR,72757
1029,31,Benton,Arkansas,AR,72758
1030,31,Benton,Arkansas,AR,72761
1031,31,Benton,Arkansas,AR,72768
1032,32,Craighead,Arkansas,AR,72401
1033,32,Craighead,Arkansas,AR,72402
1034,32,Craighead,Arkansas,AR,72403
1035,32,Craighead,Arkansas,AR,72404
1036,32,Craighead,Arkansas,AR,72411
1037,32,Craighead,Arkansas,AR,72414
1038,32,Craighead,Arkansas,AR,72416
1039,32,Craighead,Arkansas,AR,72417
1040,32,Craighead,Arkansas,AR,72419
1041,32,Craighead,Arkansas,AR,72421
1042,32,Craighead,Arkansas,AR,72437
1043,32,Craighead,Arkansas,AR,72447
1044,32,Craighead,Arkansas,AR,72467
1045,33,Faulkner,Arkansas,AR,72032
1046,33,Faulkner,Arkansas,AR,72033
1047,33,Faulkner,Arkansas,AR,72034
1048,33,Faulkner,Arkansas,AR,72035
1049,33,Faulkner,Arkansas,AR,72039
1050,33,Faulkner,Arkansas,AR,72047
1051,33,Faulkner,Arkansas,AR,72058
1052,33,Faulkner,Arkansas,AR,72061
1053,33,Faulkner,Arkansas,AR,72106
1054,33,Faulkner,Arkansas,AR,72111
1055,33,Faulkner,Arkansas,AR,72173
1056,33,Faulkner,Arkansas,AR,72181
1057,34,Garland,Arkansas,AR,71901
1058,34,Garland,Arkansas,AR,71902
1059,34,Garland,Arkansas,AR,71903
1060,34,Garland,Arkansas,AR,71913
1061,34,Garland,Arkansas,AR,71914
1062,34,Garland,Arkansas,AR,71949
1063,34,Garland,Arkansas,AR,71951
1064,34,Garland,Arkansas,AR,71956
1065,34,Garland,Arkansas,AR,71964
1066,34,Garland,Arkansas,AR,71968
1067,34,Garland,Arkansas,AR,72087
1068,35,Jefferson,Arkansas,AR,71601
1069,35,Jefferson,Arkansas,AR,71602
1070,35,Jefferson,Arkansas,AR,71603
1071,35,Jefferson,Arkansas,AR,71611
1072,35,Jefferson,Arkansas,AR,71612
1073,35,Jefferson,Arkansas,AR,71613
1074,35,Jefferson,Arkansas,AR,71659
1075,35,Jefferson,Arkansas,AR,72004
1076,35,Jefferson,Arkansas,AR,72079
1077,35,Jefferson,Arkansas,AR,72132
1078,35,Jefferson,Arkansas,AR,72133
1079,35,Jefferson,Arkansas,AR,72152
1080,35,Jefferson,Arkansas,AR,72168
1081,35,Jefferson,Arkansas,AR,72175
1082,35,Jefferson,Arkansas,AR,72182
1083,36,Lonoke,Arkansas,AR,72023
1084,36,Lonoke,Arkansas,AR,72024
1085,36,Lonoke,Arkansas,AR,72007
1086,36,Lonoke,Arkansas,AR,72037
1087,36,Lonoke,Arkansas,AR,72046
1088,36,Lonoke,Arkansas,AR,72072
1089,36,Lonoke,Arkansas,AR,72083
1090,36,Lonoke,Arkansas,AR,72086
1091,36,Lonoke,Arkansas,AR,72142
1092,36,Lonoke,Arkansas,AR,72176
1093,37,Pulaski,Arkansas,AR,72053
1094,37,Pulaski,Arkansas,AR,72076
1095,37,Pulaski,Arkansas,AR,72078
1096,37,Pulaski,Arkansas,AR,72099
1097,37,Pulaski,Arkansas,AR,72113
1098,37,Pulaski,Arkansas,AR,72114
1099,37,Pulaski,Arkansas,AR,72115
1100,37,Pulaski,Arkansas,AR,72116
1101,37,Pulaski,Arkansas,AR,72117
1102,37,Pulaski,Arkansas,AR,72118
1103,37,Pulaski,Arkansas,AR,72119
1104,37,Pulaski,Arkansas,AR,72120
1105,37,Pulaski,Arkansas,AR,72124
1106,37,Pulaski,Arkansas,AR,72135
1107,37,Pulaski,Arkansas,AR,72164
1108,37,Pulaski,Arkansas,AR,72180
1109,37,Pulaski,Arkansas,AR,72183
1110,37,Pulaski,Arkansas,AR,72190
1111,37,Pulaski,Arkansas,AR,72198
1112,37,Pulaski,Arkansas,AR,72199
1113,37,Pulaski,Arkansas,AR,72201
1114,37,Pulaski,Arkansas,AR,72202
1115,37,Pulaski,Arkansas,AR,72203
1116,37,Pulaski,Arkansas,AR,72204
1117,37,Pulaski,Arkansas,AR,72205
1118,37,Pulaski,Arkansas,AR,72206
1119,37,Pulaski,Arkansas,AR,72207
1120,37,Pulaski,Arkansas,AR,72209
1121,37,Pulaski,Arkansas,AR,72210
1122,37,Pulaski,Arkansas,AR,72211
1123,37,Pulaski,Arkansas,AR,72212
1124,37,Pulaski,Arkansas,AR,72214
1125,37,Pulaski,Arkansas,AR,72215
1126,37,Pulaski,Arkansas,AR,72216
1127,37,Pulaski,Arkansas,AR,72217
1128,37,Pulaski,Arkansas,AR,72219
1129,37,Pulaski,Arkansas,AR,72221
1130,37,Pulaski,Arkansas,AR,72222
1131,37,Pulaski,Arkansas,AR,72223
1132,37,Pulaski,Arkansas,AR,72225
1133,37,Pulaski,Arkansas,AR,72227
1134,37,Pulaski,Arkansas,AR,72231
1135,37,Pulaski,Arkansas,AR,72260
1136,37,Pulaski,Arkansas,AR,72295
1137,38,Saline,Arkansas,AR,71909
1138,38,Saline,Arkansas,AR,71910
1139,38,Saline,Arkansas,AR,72002
1140,38,Saline,Arkansas,AR,72011
1141,38,Saline,Arkansas,AR,72015
1142,38,Saline,Arkansas,AR,72018
1143,38,Saline,Arkansas,AR,72019
1144,38,Saline,Arkansas,AR,72022
1145,38,Saline,Arkansas,AR,72065
1146,38,Saline,Arkansas,AR,72089
1147,38,Saline,Arkansas,AR,72103
1148,38,Saline,Arkansas,AR,72122
1149,38,Saline,Arkansas,AR,72158
1150,38,Saline,Arkansas,AR,72167
1151,39,Sebastian,Arkansas,AR,72901
1152,39,Sebastian,Arkansas,AR,72902
1153,39,Sebastian,Arkansas,AR,72903
1154,39,Sebastian,Arkansas,AR,72904
1155,39,Sebastian,Arkansas,AR,72905
1156,39,Sebastian,Arkansas,AR,72906
1157,39,Sebastian,Arkansas,AR,72908
1158,39,Sebastian,Arkansas,AR,72913
1159,39,Sebastian,Arkansas,AR,72914
1160,39,Sebastian,Arkansas,AR,72916
1161,39,Sebastian,Arkansas,AR,72917
1162,39,Sebastian,Arkansas,AR,72918
1163,39,Sebastian,Arkansas,AR,72919
1164,39,Sebastian,Arkansas,AR,72923
1165,39,Sebastian,Arkansas,AR,72936
1166,39,Sebastian,Arkansas,AR,72937
1167,39,Sebastian,Arkansas,AR,72938
1168,39,Sebastian,Arkansas,AR,72940
1169,39,Sebastian,Arkansas,AR,72941
1170,39,Sebastian,Arkansas,AR,72944
1171,39,Sebastian,Arkansas,AR,72945
1172,40,Washington,Arkansas,AR,72701
1173,40,Washington,Arkansas,AR,72702
1174,40,Washington,Arkansas,AR,72703
1175,40,Washington,Arkansas,AR,72704
1176,40,Washington,Arkansas,AR,72717
1177,40,Washington,Arkansas,AR,72727
1178,40,Washington,Arkansas,AR,72729
1179,40,Washington,Arkansas,AR,72730
1180,40,Washington,Arkansas,AR,72735
1181,40,Washington,Arkansas,AR,72737
1182,40,Washington,Arkansas,AR,72741
1183,40,Washington,Arkansas,AR,72744
1184,40,Washington,Arkansas,AR,72749
1185,40,Washington,Arkansas,AR,72753
1186,40,Washington,Arkansas,AR,72762
1187,40,Washington,Arkansas,AR,72764
1188,40,Washington,Arkansas,AR,72765
1189,40,Washington,Arkansas,AR,72766
1190,40,Washington,Arkansas,AR,72769
1191,40,Washington,Arkansas,AR,72770
1192,40,Washington,Arkansas,AR,72774
1193,40,Washington,Arkansas,AR,72959
1194,41,White,Arkansas,AR,72010
1195,41,White,Arkansas,AR,72012
1196,41,White,Arkansas,AR,72045
1197,41,White,Arkansas,AR,72052
1198,41,White,Arkansas,AR,72060
1199,41,White,Arkansas,AR,72068
1200,41,White,Arkansas,AR,72081
1201,41,White,Arkansas,AR,72082
1202,41,White,Arkansas,AR,72085
1203,41,White,Arkansas,AR,72102
1204,41,White,Arkansas,AR,72121
1205,41,White,Arkansas,AR,72136
1206,41,White,Arkansas,AR,72137
1207,41,White,Arkansas,AR,72139
1208,41,White,Arkansas,AR,72143
1209,41,White,Arkansas,AR,72145
1210,41,White,Arkansas,AR,72149
1211,41,White,Arkansas,AR,72178
1212,42,Alameda,California,CA,94501
1213,42,Alameda,California,CA,94502
1214,42,Alameda,California,CA,94536
1215,42,Alameda,California,CA,94537
1216,42,Alameda,California,CA,94538
1217,42,Alameda,California,CA,94539
1218,42,Alameda,California,CA,94540
1219,42,Alameda,California,CA,94541
1220,42,Alameda,California,CA,94542
1221,42,Alameda,California,CA,94543
1222,42,Alameda,California,CA,94544
1223,42,Alameda,California,CA,94545
1224,42,Alameda,California,CA,94546
1225,42,Alameda,California,CA,94550
1226,42,Alameda,California,CA,94551
1227,42,Alameda,California,CA,94552
1228,42,Alameda,California,CA,94555
1229,42,Alameda,California,CA,94557
1230,42,Alameda,California,CA,94560
1231,42,Alameda,California,CA,94566
1232,42,Alameda,California,CA,94568
1233,42,Alameda,California,CA,94577
1234,42,Alameda,California,CA,94578
1235,42,Alameda,California,CA,94579
1236,42,Alameda,California,CA,94580
1237,42,Alameda,California,CA,94586
1238,42,Alameda,California,CA,94587
1239,42,Alameda,California,CA,94588
1240,42,Alameda,California,CA,94720
1241,42,Alameda,California,CA,94601
1242,42,Alameda,California,CA,94602
1243,42,Alameda,California,CA,94603
1244,42,Alameda,California,CA,94604
1245,42,Alameda,California,CA,94605
1246,42,Alameda,California,CA,94606
1247,42,Alameda,California,CA,94607
1248,42,Alameda,California,CA,94608
1249,42,Alameda,California,CA,94609
1250,42,Alameda,California,CA,94610
1251,42,Alameda,California,CA,94611
1252,42,Alameda,California,CA,94612
1253,42,Alameda,California,CA,94613
1254,42,Alameda,California,CA,94614
1255,42,Alameda,California,CA,94615
1256,42,Alameda,California,CA,94617
1257,42,Alameda,California,CA,94618
1258,42,Alameda,California,CA,94619
1259,42,Alameda,California,CA,94620
1260,42,Alameda,California,CA,94621
1261,42,Alameda,California,CA,94622
1262,42,Alameda,California,CA,94623
1263,42,Alameda,California,CA,94624
1264,42,Alameda,California,CA,94625
1265,42,Alameda,California,CA,94649
1266,42,Alameda,California,CA,94659
1267,42,Alameda,California,CA,94660
1268,42,Alameda,California,CA,94661
1269,42,Alameda,California,CA,94662
1270,42,Alameda,California,CA,94666
1271,42,Alameda,California,CA,94701
1272,42,Alameda,California,CA,94702
1273,42,Alameda,California,CA,94703
1274,42,Alameda,California,CA,94704
1275,42,Alameda,California,CA,94705
1276,42,Alameda,California,CA,94706
1277,42,Alameda,California,CA,94707
1278,42,Alameda,California,CA,94708
1279,42,Alameda,California,CA,94709
1280,42,Alameda,California,CA,94710
1281,42,Alameda,California,CA,94712
1282,43,Butte,California,CA,95914
1283,43,Butte,California,CA,95916
1284,43,Butte,California,CA,95917
1285,43,Butte,California,CA,95926
1286,43,Butte,California,CA,95927
1287,43,Butte,California,CA,95928
1288,43,Butte,California,CA,95929
1289,43,Butte,California,CA,95930
1290,43,Butte,California,CA,95938
1291,43,Butte,California,CA,95940
1292,43,Butte,California,CA,95941
1293,43,Butte,California,CA,95942
1294,43,Butte,California,CA,95948
1295,43,Butte,California,CA,95954
1296,43,Butte,California,CA,95958
1297,43,Butte,California,CA,95965
1298,43,Butte,California,CA,95966
1299,43,Butte,California,CA,95967
1300,43,Butte,California,CA,95968
1301,43,Butte,California,CA,95969
1302,43,Butte,California,CA,95973
1303,43,Butte,California,CA,95974
1304,43,Butte,California,CA,95976
1305,43,Butte,California,CA,95978
1306,44,Contra Costa,California,CA,94505
1307,44,Contra Costa,California,CA,94506
1308,44,Contra Costa,California,CA,94507
1309,44,Contra Costa,California,CA,94509
1310,44,Contra Costa,California,CA,94511
1311,44,Contra Costa,California,CA,94513
1312,44,Contra Costa,California,CA,94514
1313,44,Contra Costa,California,CA,94516
1314,44,Contra Costa,California,CA,94517
1315,44,Contra Costa,California,CA,94518
1316,44,Contra Costa,California,CA,94519
1317,44,Contra Costa,California,CA,94520
1318,44,Contra Costa,California,CA,94521
1319,44,Contra Costa,California,CA,94522
1320,44,Contra Costa,California,CA,94523
1321,44,Contra Costa,California,CA,94524
1322,44,Contra Costa,California,CA,94525
1323,44,Contra Costa,California,CA,94526
1324,44,Contra Costa,California,CA,94527
1325,44,Contra Costa,California,CA,94528
1326,44,Contra Costa,California,CA,94529
1327,44,Contra Costa,California,CA,94530
1328,44,Contra Costa,California,CA,94531
1329,44,Contra Costa,California,CA,94547
1330,44,Contra Costa,California,CA,94548
1331,44,Contra Costa,California,CA,94549
